mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	I/mA	cycle number	(Q-Qo)/C	P/W	
2	0	0	1	1	1.420985964102874E+002	-1.0782391E-001	-1.0822661E-001	0	2.000000000000000E+000	4.9255500E-003	5.7489814E-007
2	0	0	1	1	1.421185964097822E+002	-1.0882400E-001	-1.0924932E-001	0	2.000000000000000E+000	4.9254443E-003	5.7633758E-007
2	0	0	1	1	1.421385964092769E+002	-1.0982408E-001	-1.1015319E-001	0	2.000000000000000E+000	4.9253390E-003	5.8334450E-007
2	0	0	1	1	1.421585964087717E+002	-1.1082418E-001	-1.1118224E-001	0	2.000000000000000E+000	4.9252319E-003	5.9005663E-007
2	0	0	1	1	1.421785964082665E+002	-1.1182426E-001	-1.1218266E-001	0	2.000000000000000E+000	4.9251253E-003	5.9684436E-007
2	0	0	1	1	1.421985964077612E+002	-1.1282434E-001	-1.1323295E-001	0	2.000000000000000E+000	4.9250191E-003	5.9946495E-007
2	0	0	1	1	1.422185964072560E+002	-1.1382443E-001	-1.1422699E-001	0	2.000000000000000E+000	4.9249148E-003	5.9560909E-007
2	0	0	1	1	1.422385964067507E+002	-1.1482451E-001	-1.1517861E-001	0	2.000000000000000E+000	4.9248100E-003	6.0688677E-007
2	0	0	1	1	1.422585964062455E+002	-1.1582460E-001	-1.1620237E-001	0	2.000000000000000E+000	4.9247039E-003	6.1133937E-007
2	0	0	1	1	1.422785964057402E+002	-1.1682469E-001	-1.1722825E-001	0	2.000000000000000E+000	4.9245977E-003	6.1884151E-007
2	0	0	1	1	1.422985964052350E+002	-1.1782477E-001	-1.1822123E-001	0	2.000000000000000E+000	4.9244929E-003	6.1540499E-007
2	0	0	1	1	1.423185964047298E+002	-1.1882487E-001	-1.1917815E-001	0	2.000000000000000E+000	4.9243891E-003	6.2518944E-007
2	0	0	1	1	1.423385964042245E+002	-1.1982494E-001	-1.2018175E-001	0	2.000000000000000E+000	4.9242848E-003	6.2440552E-007
2	0	0	1	1	1.423585964037193E+002	-1.2082502E-001	-1.2116309E-001	0	2.000000000000000E+000	4.9241800E-003	6.3494753E-007
2	0	0	1	1	1.423785964032140E+002	-1.2182512E-001	-1.2215289E-001	0	2.000000000000000E+000	4.9240747E-003	6.3804839E-007
2	0	0	1	1	1.423985964027088E+002	-1.2282521E-001	-1.2316287E-001	0	2.000000000000000E+000	4.9239704E-003	6.3731414E-007
2	0	0	1	1	1.424185964022035E+002	-1.2382530E-001	-1.2416220E-001	0	2.000000000000000E+000	4.9238680E-003	6.3953718E-007
2	0	0	1	1	1.424385964016983E+002	-1.2482538E-001	-1.2519233E-001	0	2.000000000000000E+000	4.9237646E-003	6.4933676E-007
2	0	0	1	1	1.424585964011931E+002	-1.2582546E-001	-1.2618746E-001	0	2.000000000000000E+000	4.9236603E-003	6.5280045E-007
2	0	0	1	1	1.424785964006878E+002	-1.2682557E-001	-1.2724091E-001	0	2.000000000000000E+000	4.9235560E-003	6.6096953E-007
2	0	0	1	1	1.424985964001826E+002	-1.2782563E-001	-1.2818404E-001	0	2.000000000000000E+000	4.9234531E-003	6.5674192E-007
2	0	0	1	1	1.425185963996773E+002	-1.2882572E-001	-1.2919930E-001	0	2.000000000000000E+000	4.9233502E-003	6.6731184E-007
2	0	0	1	1	1.425385963991721E+002	-1.2982582E-001	-1.3022731E-001	0	2.000000000000000E+000	4.9232477E-003	6.6424212E-007
2	0	0	1	1	1.425585963986669E+002	-1.3082589E-001	-1.3122666E-001	0	2.000000000000000E+000	4.9231444E-003	6.7959678E-007
2	0	0	1	1	1.425785963981616E+002	-1.3182598E-001	-1.3221116E-001	0	2.000000000000000E+000	4.9230410E-003	6.7576275E-007
2	0	0	1	1	1.425985963976564E+002	-1.3282606E-001	-1.3321687E-001	0	2.000000000000000E+000	4.9229381E-003	6.8485417E-007
2	0	0	1	1	1.426185963971511E+002	-1.3382617E-001	-1.3420033E-001	0	2.000000000000000E+000	4.9228370E-003	6.7707566E-007
2	0	0	1	1	1.426385963966459E+002	-1.3482623E-001	-1.3517635E-001	0	2.000000000000000E+000	4.9227355E-003	6.9087571E-007
2	0	0	1	1	1.426585963961406E+002	-1.3582633E-001	-1.3620539E-001	0	2.000000000000000E+000	4.9226335E-003	6.8759857E-007
2	0	0	1	1	1.426785963956354E+002	-1.3682643E-001	-1.3714217E-001	0	2.000000000000000E+000	4.9225311E-003	6.9739298E-007
2	0	0	1	1	1.426985963951302E+002	-1.3782649E-001	-1.3815850E-001	0	2.000000000000000E+000	4.9224305E-003	6.9443695E-007
2	0	0	1	1	1.427185963946249E+002	-1.3882659E-001	-1.3921939E-001	0	2.000000000000000E+000	4.9223304E-003	6.9737962E-007
2	0	0	1	1	1.427385963941197E+002	-1.3982666E-001	-1.4022192E-001	0	2.000000000000000E+000	4.9222303E-003	7.0540671E-007
2	0	0	1	1	1.427585963936144E+002	-1.4082676E-001	-1.4121491E-001	0	2.000000000000000E+000	4.9221287E-003	7.0913165E-007
2	0	0	1	1	1.427785963931092E+002	-1.4182685E-001	-1.4223443E-001	0	2.000000000000000E+000	4.9220277E-003	7.1825900E-007
2	0	0	1	1	1.427985963926039E+002	-1.4282691E-001	-1.4320725E-001	0	2.000000000000000E+000	4.9219276E-003	7.1263349E-007
2	0	0	1	1	1.428185963920987E+002	-1.4382702E-001	-1.4421509E-001	0	2.000000000000000E+000	4.9218284E-003	7.1248962E-007
2	0	0	1	1	1.428385963915935E+002	-1.4482711E-001	-1.4522614E-001	0	2.000000000000000E+000	4.9217292E-003	7.2519629E-007
2	0	0	1	1	1.428585963910882E+002	-1.4582719E-001	-1.4623822E-001	0	2.000000000000000E+000	4.9216291E-003	7.2529377E-007
2	0	0	1	1	1.428785963905830E+002	-1.4682727E-001	-1.4724499E-001	0	2.000000000000000E+000	4.9215290E-003	7.3184918E-007
2	0	0	1	1	1.428985963900777E+002	-1.4782737E-001	-1.4824328E-001	0	2.000000000000000E+000	4.9214303E-003	7.2812452E-007
2	0	0	1	1	1.429185963895725E+002	-1.4882745E-001	-1.4920977E-001	0	2.000000000000000E+000	4.9213325E-003	7.3477753E-007
2	0	0	1	1	1.429385963890672E+002	-1.4982753E-001	-1.5020806E-001	0	2.000000000000000E+000	4.9212347E-003	7.3582720E-007
2	0	0	1	1	1.429585963885620E+002	-1.5082763E-001	-1.5118301E-001	0	2.000000000000000E+000	4.9211355E-003	7.5238938E-007
2	0	0	1	1	1.429785963880568E+002	-1.5182769E-001	-1.5217599E-001	0	2.000000000000000E+000	4.9210358E-003	7.4811811E-007
2	0	0	1	1	1.429985963875515E+002	-1.5282778E-001	-1.5320614E-001	0	2.000000000000000E+000	4.9209381E-003	7.4846656E-007
2	0	0	1	1	1.430185963870463E+002	-1.5382789E-001	-1.5422988E-001	0	2.000000000000000E+000	4.9208412E-003	7.4201495E-007
2	0	0	1	1	1.430385963865410E+002	-1.5482795E-001	-1.5519953E-001	0	2.000000000000000E+000	4.9207448E-003	7.5532506E-007
2	0	0	1	1	1.430585963860358E+002	-1.5582804E-001	-1.5621799E-001	0	2.000000000000000E+000	4.9206470E-003	7.5675780E-007
2	0	0	1	1	1.430785963855305E+002	-1.5682815E-001	-1.5719295E-001	0	2.000000000000000E+000	4.9205492E-003	7.6378853E-007
2	0	0	1	1	1.430985963850253E+002	-1.5782821E-001	-1.5821880E-001	0	2.000000000000000E+000	4.9204524E-003	7.5962913E-007
2	0	0	1	1	1.431185963845201E+002	-1.5882830E-001	-1.5922560E-001	0	2.000000000000000E+000	4.9203569E-003	7.6632756E-007
2	0	0	1	1	1.431385963840148E+002	-1.5982841E-001	-1.6019313E-001	0	2.000000000000000E+000	4.9202610E-003	7.6667425E-007
2	0	0	1	1	1.431585963835096E+002	-1.6082847E-001	-1.6120838E-001	0	2.000000000000000E+000	4.9201651E-003	7.7584400E-007
2	0	0	1	1	1.431785963830043E+002	-1.6182856E-001	-1.6221093E-001	0	2.000000000000000E+000	4.9200682E-003	7.7644296E-007
2	0	0	1	1	1.431985963824991E+002	-1.6282865E-001	-1.6320394E-001	0	2.000000000000000E+000	4.9199727E-003	7.7702811E-007
2	0	0	1	1	1.432185963819938E+002	-1.6382873E-001	-1.6420540E-001	0	2.000000000000000E+000	4.9198787E-003	7.6782021E-007
2	0	0	1	1	1.432385963814886E+002	-1.6482882E-001	-1.6520263E-001	0	2.000000000000000E+000	4.9197841E-003	7.8745302E-007
2	0	0	1	1	1.432585963809834E+002	-1.6582893E-001	-1.6620094E-001	0	2.000000000000000E+000	4.9196887E-003	7.8498772E-007
2	0	0	1	1	1.432785963804781E+002	-1.6682899E-001	-1.6721727E-001	0	2.000000000000000E+000	4.9195932E-003	7.9751715E-007
2	0	0	1	1	1.432985963799729E+002	-1.6782908E-001	-1.6819753E-001	0	2.000000000000000E+000	4.9194987E-003	7.8706051E-007
2	0	0	1	1	1.433185963794676E+002	-1.6882919E-001	-1.6924037E-001	0	2.000000000000000E+000	4.9194056E-003	7.9608242E-007
2	0	0	1	1	1.433385963789624E+002	-1.6982925E-001	-1.7018351E-001	0	2.000000000000000E+000	4.9193120E-003	7.9830318E-007
2	0	0	1	1	1.433585963784572E+002	-1.7082934E-001	-1.7116271E-001	0	2.000000000000000E+000	4.9192179E-003	8.0346587E-007
2	0	0	1	1	1.433785963779519E+002	-1.7182945E-001	-1.7223315E-001	0	2.000000000000000E+000	4.9191229E-003	8.0748760E-007
2	0	0	1	1	1.433985963774467E+002	-1.7282949E-001	-1.7322825E-001	0	2.000000000000000E+000	4.9190298E-003	8.0141274E-007
2	0	0	1	1	1.434185963769414E+002	-1.7382960E-001	-1.7418200E-001	0	2.000000000000000E+000	4.9189380E-003	7.9821996E-007
2	0	0	1	1	1.434385963764362E+002	-1.7482969E-001	-1.7519197E-001	0	2.000000000000000E+000	4.9188458E-003	8.1733850E-007
2	0	0	1	1	1.434585963759309E+002	-1.7582975E-001	-1.7616479E-001	0	2.000000000000000E+000	4.9187527E-003	8.1097869E-007
2	0	0	1	1	1.434785963754257E+002	-1.7682986E-001	-1.7720763E-001	0	2.000000000000000E+000	4.9186591E-003	8.2598888E-007
2	0	0	1	1	1.434985963749205E+002	-1.7782995E-001	-1.7818366E-001	0	2.000000000000000E+000	4.9185669E-003	8.1598932E-007
2	0	0	1	1	1.435185963744152E+002	-1.7883004E-001	-1.7920955E-001	0	2.000000000000000E+000	4.9184756E-003	8.2012491E-007
2	0	0	1	1	1.435385963739100E+002	-1.7983010E-001	-1.8016221E-001	0	2.000000000000000E+000	4.9183839E-003	8.2484439E-007
2	0	0	1	1	1.435585963734047E+002	-1.8083021E-001	-1.8118067E-001	0	2.000000000000000E+000	4.9182917E-003	8.3898402E-007
2	0	0	1	1	1.435785963728995E+002	-1.8183029E-001	-1.8220760E-001	0	2.000000000000000E+000	4.9181990E-003	8.3323749E-007
2	0	0	1	1	1.435985963723942E+002	-1.8283036E-001	-1.8319847E-001	0	2.000000000000000E+000	4.9181078E-003	8.3473935E-007
2	0	0	1	1	1.436185963718890E+002	-1.8383047E-001	-1.8421161E-001	0	2.000000000000000E+000	4.9180174E-003	8.2983064E-007
2	0	0	1	1	1.436385963713838E+002	-1.8483055E-001	-1.8521097E-001	0	2.000000000000000E+000	4.9179271E-003	8.4156244E-007
2	0	0	1	1	1.436586963708760E+002	-1.8583393E-001	-1.8622069E-001	0	2.000000000000000E+000	4.9178354E-003	8.4772080E-007
2	0	0	0	1	1.436787963703682E+002	-1.8683071E-001	-1.8722667E-001	0	2.000000000000000E+000	4.9177436E-003	8.4484344E-007
2	0	0	0	1	1.436987963698630E+002	-1.8783081E-001	-1.8820374E-001	0	2.000000000000000E+000	4.9176533E-003	8.4719994E-007
2	0	0	0	1	1.437187963693577E+002	-1.8883088E-001	-1.8919460E-001	0	2.000000000000000E+000	4.9175643E-003	8.4694904E-007
2	0	0	0	1	1.437387963688525E+002	-1.8983097E-001	-1.9022685E-001	0	2.000000000000000E+000	4.9174745E-003	8.5596696E-007
2	0	0	0	1	1.437587963683472E+002	-1.9083108E-001	-1.9119650E-001	0	2.000000000000000E+000	4.9173841E-003	8.6055394E-007
2	0	0	0	1	1.437787963678420E+002	-1.9183113E-001	-1.9220647E-001	0	2.000000000000000E+000	4.9172933E-003	8.6659446E-007
2	0	0	0	1	1.437987963673368E+002	-1.9283123E-001	-1.9320583E-001	0	2.000000000000000E+000	4.9172039E-003	8.5810137E-007
2	0	0	0	1	1.438187963668315E+002	-1.9383132E-001	-1.9418821E-001	0	2.000000000000000E+000	4.9171154E-003	8.5697701E-007
2	0	0	0	1	1.438387963663263E+002	-1.9483139E-001	-1.9516633E-001	0	2.000000000000000E+000	4.9170270E-003	8.7280728E-007
2	0	0	0	1	1.438587963658210E+002	-1.9583151E-001	-1.9619116E-001	0	2.000000000000000E+000	4.9169366E-003	8.7475632E-007
2	0	0	0	1	1.438787963653158E+002	-1.9683158E-001	-1.9718947E-001	0	2.000000000000000E+000	4.9168468E-003	8.8373861E-007
2	0	0	0	1	1.438987963648106E+002	-1.9783166E-001	-1.9821322E-001	0	2.000000000000000E+000	4.9167578E-003	8.7292381E-007
2	0	0	0	1	1.439187963643053E+002	-1.9883175E-001	-1.9922635E-001	0	2.000000000000000E+000	4.9166703E-003	8.8265949E-007
2	0	0	0	1	1.439387963638001E+002	-1.9983184E-001	-2.0018965E-001	0	2.000000000000000E+000	4.9165818E-003	8.8657225E-007
2	0	0	0	1	1.439587963632948E+002	-2.0083192E-001	-2.0124418E-001	0	2.000000000000000E+000	4.9164933E-003	8.8964538E-007
2	0	0	0	1	1.439787963627896E+002	-2.0183201E-001	-2.0221382E-001	0	2.000000000000000E+000	4.9164034E-003	9.0324528E-007
2	0	0	0	1	1.439987963622843E+002	-2.0283210E-001	-2.0319833E-001	0	2.000000000000000E+000	4.9163150E-003	8.8895399E-007
2	0	0	0	1	1.440187963617791E+002	-2.0383216E-001	-2.0422208E-001	0	2.000000000000000E+000	4.9162279E-003	8.9091878E-007
2	0	0	0	1	1.440387963612739E+002	-2.0483227E-001	-2.0519386E-001	0	2.000000000000000E+000	4.9161403E-003	9.0512395E-007
2	0	0	0	1	1.440587963607686E+002	-2.0583236E-001	-2.0619531E-001	0	2.000000000000000E+000	4.9160509E-003	9.1367821E-007
2	0	0	0	1	1.440787963602634E+002	-2.0683242E-001	-2.0720424E-001	0	2.000000000000000E+000	4.9159625E-003	9.1249922E-007
2	0	0	0	1	1.440987963597581E+002	-2.0783253E-001	-2.0823859E-001	0	2.000000000000000E+000	4.9158745E-003	9.1172802E-007
2	0	0	0	1	1.441187963592529E+002	-2.0883264E-001	-2.0917854E-001	0	2.000000000000000E+000	4.9157874E-003	9.1680238E-007
2	0	0	0	1	1.441387963587476E+002	-2.0983268E-001	-2.1022353E-001	0	2.000000000000000E+000	4.9156998E-003	9.2085486E-007
2	0	0	0	1	1.441587963582424E+002	-2.1083277E-001	-2.1120803E-001	0	2.000000000000000E+000	4.9156118E-003	9.3227425E-007
2	0	0	0	1	1.441787963577372E+002	-2.1183290E-001	-2.1218829E-001	0	2.000000000000000E+000	4.9155229E-003	9.3329544E-007
2	0	0	0	1	1.441987963572319E+002	-2.1283294E-001	-2.1321309E-001	0	2.000000000000000E+000	4.9154353E-003	9.3038352E-007
2	0	0	0	1	1.442187963567267E+002	-2.1383303E-001	-2.1423788E-001	0	2.000000000000000E+000	4.9153483E-003	9.3044952E-007
2	0	0	0	1	1.442387963562214E+002	-2.1483314E-001	-2.1516831E-001	0	2.000000000000000E+000	4.9152616E-003	9.4029269E-007
2	0	0	0	1	1.442587963557162E+002	-2.1583319E-001	-2.1620482E-001	0	2.000000000000000E+000	4.9151732E-003	9.5142497E-007
2	0	0	0	1	1.442787963552109E+002	-2.1683329E-001	-2.1717763E-001	0	2.000000000000000E+000	4.9150847E-003	9.5193047E-007
2	0	0	0	1	1.442987963547057E+002	-2.1783341E-001	-2.1819291E-001	0	2.000000000000000E+000	4.9149971E-003	9.5146925E-007
2	0	0	0	1	1.443187963542005E+002	-2.1883348E-001	-2.1919757E-001	0	2.000000000000000E+000	4.9149110E-003	9.5128678E-007
2	0	0	0	1	1.443387963536952E+002	-2.1983355E-001	-2.2017148E-001	0	2.000000000000000E+000	4.9148239E-003	9.6467420E-007
2	0	0	0	1	1.443587963531900E+002	-2.2083367E-001	-2.2114217E-001	0	2.000000000000000E+000	4.9147359E-003	9.7036877E-007
2	0	0	0	1	1.443787963526847E+002	-2.2183374E-001	-2.2218184E-001	0	2.000000000000000E+000	4.9146470E-003	9.7951806E-007
2	0	0	0	1	1.443987963521795E+002	-2.2283381E-001	-2.2313984E-001	0	2.000000000000000E+000	4.9145594E-003	9.7102725E-007
2	0	0	0	1	1.444187963516742E+002	-2.2383393E-001	-2.2415404E-001	0	2.000000000000000E+000	4.9144723E-003	9.7301222E-007
2	0	0	0	1	1.444387963511690E+002	-2.2483398E-001	-2.2519052E-001	0	2.000000000000000E+000	4.9143857E-003	9.8202702E-007
2	0	0	0	1	1.444587963506638E+002	-2.2583407E-001	-2.2620793E-001	0	2.000000000000000E+000	4.9142973E-003	1.0052139E-006
2	0	0	0	1	1.444787963501585E+002	-2.2683418E-001	-2.2718604E-001	0	2.000000000000000E+000	4.9142088E-003	9.8979899E-007
2	0	0	0	1	1.444987963496533E+002	-2.2783424E-001	-2.2820558E-001	0	2.000000000000000E+000	4.9141208E-003	1.0029906E-006
2	0	0	0	1	1.445187963491480E+002	-2.2883433E-001	-2.2919534E-001	0	2.000000000000000E+000	4.9140342E-003	9.9931981E-007
2	0	0	0	1	1.445387963486428E+002	-2.2983444E-001	-2.3020321E-001	0	2.000000000000000E+000	4.9139466E-003	1.0049873E-006
2	0	0	0	1	1.445587963481375E+002	-2.3083450E-001	-2.3125561E-001	0	2.000000000000000E+000	4.9138586E-003	1.0266391E-006
2	0	0	0	1	1.445787963476323E+002	-2.3183458E-001	-2.3218918E-001	0	2.000000000000000E+000	4.9137692E-003	1.0248378E-006
2	0	0	0	1	1.445987963471271E+002	-2.3283470E-001	-2.3324479E-001	0	2.000000000000000E+000	4.9136812E-003	1.0192610E-006
2	0	0	0	1	1.446187963466218E+002	-2.3383476E-001	-2.3420276E-001	0	2.000000000000000E+000	4.9135936E-003	1.0329711E-006
2	0	0	0	1	1.446387963461166E+002	-2.3483483E-001	-2.3519681E-001	0	2.000000000000000E+000	4.9135066E-003	1.0290584E-006
2	0	0	0	1	1.446587963456113E+002	-2.3583496E-001	-2.3621421E-001	0	2.000000000000000E+000	4.9134172E-003	1.0551679E-006
2	0	0	0	1	1.446787963451061E+002	-2.3683503E-001	-2.3713717E-001	0	2.000000000000000E+000	4.9133277E-003	1.0479361E-006
2	0	0	0	1	1.446987963446009E+002	-2.3783509E-001	-2.3825535E-001	0	2.000000000000000E+000	4.9132393E-003	1.0521369E-006
2	0	0	0	1	1.447187963440956E+002	-2.3883520E-001	-2.3920272E-001	0	2.000000000000000E+000	4.9131517E-003	1.0516495E-006
2	0	0	0	1	1.447387963435904E+002	-2.3983529E-001	-2.4012463E-001	0	2.000000000000000E+000	4.9130637E-003	1.0623355E-006
2	0	0	0	1	1.447587963430851E+002	-2.4083535E-001	-2.4118444E-001	0	2.000000000000000E+000	4.9129748E-003	1.0760616E-006
2	0	0	0	1	1.447787963425799E+002	-2.4183546E-001	-2.4222520E-001	0	2.000000000000000E+000	4.9128840E-003	1.0908124E-006
2	0	0	0	1	1.447987963420746E+002	-2.4283555E-001	-2.4323410E-001	0	2.000000000000000E+000	4.9127946E-003	1.0768765E-006
2	0	0	0	1	1.448187963415694E+002	-2.4383561E-001	-2.4419525E-001	0	2.000000000000000E+000	4.9127061E-003	1.0949262E-006
2	0	0	0	1	1.448387963410642E+002	-2.4483575E-001	-2.4519992E-001	0	2.000000000000000E+000	4.9126172E-003	1.0957320E-006
2	0	0	0	1	1.448587963405589E+002	-2.4583583E-001	-2.4620882E-001	0	2.000000000000000E+000	4.9125263E-003	1.1155693E-006
2	0	0	0	1	1.448787963400537E+002	-2.4683586E-001	-2.4718592E-001	0	2.000000000000000E+000	4.9124351E-003	1.1206484E-006
2	0	0	0	1	1.448987963395484E+002	-2.4783599E-001	-2.4822664E-001	0	2.000000000000000E+000	4.9123443E-003	1.1225599E-006
2	0	0	0	1	1.449187963390432E+002	-2.4883606E-001	-2.4918464E-001	0	2.000000000000000E+000	4.9122549E-003	1.1185296E-006
2	0	0	0	1	1.449387963385379E+002	-2.4983612E-001	-2.5018823E-001	0	2.000000000000000E+000	4.9121645E-003	1.1441331E-006
2	0	0	0	1	1.449587963380327E+002	-2.5083625E-001	-2.5117588E-001	0	2.000000000000000E+000	4.9120733E-003	1.1323178E-006
2	0	0	0	1	1.449787963375275E+002	-2.5183633E-001	-2.5218907E-001	0	2.000000000000000E+000	4.9119815E-003	1.1608415E-006
2	0	0	0	1	1.449987963370222E+002	-2.5283641E-001	-2.5317249E-001	0	2.000000000000000E+000	4.9118903E-003	1.1369465E-006
2	0	0	0	1	1.450187963365170E+002	-2.5383651E-001	-2.5420579E-001	0	2.000000000000000E+000	4.9117999E-003	1.1629108E-006
2	0	0	0	1	1.450387963360117E+002	-2.5483659E-001	-2.5517014E-001	0	2.000000000000000E+000	4.9117086E-003	1.1674716E-006
2	0	0	0	1	1.450587963355065E+002	-2.5583664E-001	-2.5616845E-001	0	2.000000000000000E+000	4.9116160E-003	1.1849993E-006
2	0	0	0	1	1.450787963350012E+002	-2.5683677E-001	-2.5718057E-001	0	2.000000000000000E+000	4.9115233E-003	1.1836213E-006
2	0	0	0	1	1.450987963344960E+002	-2.5783682E-001	-2.5821915E-001	0	2.000000000000000E+000	4.9114306E-003	1.1986592E-006
2	0	0	0	1	1.451187963339908E+002	-2.5883690E-001	-2.5915375E-001	0	2.000000000000000E+000	4.9113384E-003	1.1948000E-006
2	0	0	0	1	1.451387963334855E+002	-2.5983703E-001	-2.6017541E-001	0	2.000000000000000E+000	4.9112458E-003	1.2160192E-006
2	0	0	0	1	1.451587963329803E+002	-2.6083711E-001	-2.6122889E-001	0	2.000000000000000E+000	4.9111522E-003	1.2173641E-006
2	0	0	0	1	1.451787963324750E+002	-2.6183715E-001	-2.6217732E-001	0	2.000000000000000E+000	4.9110577E-003	1.2306821E-006
2	0	0	0	1	1.451987963319698E+002	-2.6283729E-001	-2.6323605E-001	0	2.000000000000000E+000	4.9109641E-003	1.2286199E-006
2	0	0	0	1	1.452187963314645E+002	-2.6383734E-001	-2.6416332E-001	0	2.000000000000000E+000	4.9108705E-003	1.2432749E-006
2	0	0	0	1	1.452387963309593E+002	-2.6483744E-001	-2.6520085E-001	0	2.000000000000000E+000	4.9107769E-003	1.2498191E-006
2	0	0	0	1	1.452587963304541E+002	-2.6583755E-001	-2.6616731E-001	0	2.000000000000000E+000	4.9106814E-003	1.2813306E-006
2	0	0	0	1	1.452787963299488E+002	-2.6683760E-001	-2.6721868E-001	0	2.000000000000000E+000	4.9105845E-003	1.2720394E-006
2	0	0	0	1	1.452987963294436E+002	-2.6783767E-001	-2.6821589E-001	0	2.000000000000000E+000	4.9104891E-003	1.2802890E-006
2	0	0	0	1	1.453187963289383E+002	-2.6883781E-001	-2.6918447E-001	0	2.000000000000000E+000	4.9103941E-003	1.2892434E-006
2	0	0	0	1	1.453387963284331E+002	-2.6983789E-001	-2.7019656E-001	0	2.000000000000000E+000	4.9102982E-003	1.2944962E-006
2	0	0	0	1	1.453587963279278E+002	-2.7083793E-001	-2.7116728E-001	0	2.000000000000000E+000	4.9102013E-003	1.3105167E-006
2	0	0	0	1	1.453787963274226E+002	-2.7183804E-001	-2.7220485E-001	0	2.000000000000000E+000	4.9101035E-003	1.3302504E-006
2	0	0	0	1	1.453987963269174E+002	-2.7283815E-001	-2.7320522E-001	0	2.000000000000000E+000	4.9100062E-003	1.3240698E-006
2	0	0	0	1	1.454187963264121E+002	-2.7383822E-001	-2.7423641E-001	0	2.000000000000000E+000	4.9099093E-003	1.3312266E-006
2	0	0	0	1	1.454387963259069E+002	-2.7483830E-001	-2.7522513E-001	0	2.000000000000000E+000	4.9098125E-003	1.3445051E-006
2	0	0	0	1	1.454587963254016E+002	-2.7583840E-001	-2.7612901E-001	0	2.000000000000000E+000	4.9097133E-003	1.3682539E-006
2	0	0	0	1	1.454787963248964E+002	-2.7683848E-001	-2.7719840E-001	0	2.000000000000000E+000	4.9096136E-003	1.3725463E-006
2	0	0	0	1	1.454987963243912E+002	-2.7783856E-001	-2.7821580E-001	0	2.000000000000000E+000	4.9095140E-003	1.3815318E-006
2	0	0	0	1	1.455187963238859E+002	-2.7883863E-001	-2.7918121E-001	0	2.000000000000000E+000	4.9094148E-003	1.4007799E-006
2	0	0	0	1	1.455387963233807E+002	-2.7983874E-001	-2.8020710E-001	0	2.000000000000000E+000	4.9093151E-003	1.4011846E-006
2	0	0	0	1	1.455587963228754E+002	-2.8083882E-001	-2.8116721E-001	0	2.000000000000000E+000	4.9092146E-003	1.4108795E-006
2	0	0	0	1	1.455787963223702E+002	-2.8183889E-001	-2.8215063E-001	0	2.000000000000000E+000	4.9091117E-003	1.4519991E-006
2	0	0	0	1	1.455987963218649E+002	-2.8283900E-001	-2.8321892E-001	0	2.000000000000000E+000	4.9090101E-003	1.4193777E-006
2	0	0	0	1	1.456187963213597E+002	-2.8383908E-001	-2.8422150E-001	0	2.000000000000000E+000	4.9089100E-003	1.4439707E-006
2	0	0	0	1	1.456387963208545E+002	-2.8483918E-001	-2.8519854E-001	0	2.000000000000000E+000	4.9088080E-003	1.4569980E-006
2	0	0	0	1	1.456587963203492E+002	-2.8583926E-001	-2.8623930E-001	0	2.000000000000000E+000	4.9087047E-003	1.4759823E-006
2	0	0	0	1	1.456787963198440E+002	-2.8683934E-001	-2.8723231E-001	0	2.000000000000000E+000	4.9086008E-003	1.4845739E-006
2	0	0	0	1	1.456987963193387E+002	-2.8783944E-001	-2.8821787E-001	0	2.000000000000000E+000	4.9084965E-003	1.5034100E-006
2	0	0	0	1	1.457187963188335E+002	-2.8883949E-001	-2.8921932E-001	0	2.000000000000000E+000	4.9083931E-003	1.5007180E-006
2	0	0	0	1	1.457387963183282E+002	-2.8983960E-001	-2.9020169E-001	0	2.000000000000000E+000	4.9082893E-003	1.5273093E-006
2	0	0	0	1	1.457587963178230E+002	-2.9083970E-001	-2.9120106E-001	0	2.000000000000000E+000	4.9081836E-003	1.5263773E-006
2	0	0	0	1	1.457787963173178E+002	-2.9183975E-001	-2.9222587E-001	0	2.000000000000000E+000	4.9080765E-003	1.5661066E-006
2	0	0	0	1	1.457987963168125E+002	-2.9283985E-001	-2.9321885E-001	0	2.000000000000000E+000	4.9079699E-003	1.5503405E-006
2	0	0	0	1	1.458187963163073E+002	-2.9383996E-001	-2.9418960E-001	0	2.000000000000000E+000	4.9078641E-003	1.5697575E-006
2	0	0	0	1	1.458387963158020E+002	-2.9484001E-001	-2.9521337E-001	0	2.000000000000000E+000	4.9077575E-003	1.5823125E-006
2	0	0	0	1	1.458587963152968E+002	-2.9584008E-001	-2.9621801E-001	0	2.000000000000000E+000	4.9076490E-003	1.6078959E-006
2	0	0	0	1	1.458787963147915E+002	-2.9684022E-001	-2.9720354E-001	0	2.000000000000000E+000	4.9075391E-003	1.6227440E-006
2	0	0	0	1	1.458987963142863E+002	-2.9784030E-001	-2.9821351E-001	0	2.000000000000000E+000	4.9074301E-003	1.6294662E-006
2	0	0	0	1	1.459187963137811E+002	-2.9884034E-001	-2.9920226E-001	0	2.000000000000000E+000	4.9073212E-003	1.6324105E-006
2	0	0	0	1	1.459387963132758E+002	-2.9984048E-001	-3.0020797E-001	0	2.000000000000000E+000	4.9072118E-003	1.6590305E-006
